,data,x_n,y_n,z_n,x_mm,y_mm,z_mm,t,TR,orient
Rest_w_VigilanceAttention/ds001168-download/sub-01/ses-2/func/sub-01_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000003576278687,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-01/ses-2/func/sub-01_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999996423721313,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-01/ses-2/func/sub-01_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998211860657,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-02/ses-1/func/sub-02_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000003576278687,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-02/ses-1/func/sub-02_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000003576278687,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-02/ses-1/func/sub-02_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500001192092896,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-02/ses-2/func/sub-02_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999992847442627,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-02/ses-2/func/sub-02_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000007152557373,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-02/ses-2/func/sub-02_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500003576278687,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-03/ses-1/func/sub-03_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000001192092896,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-03/ses-1/func/sub-03_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000001192092896,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-03/ses-1/func/sub-03_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500000596046448,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-03/ses-2/func/sub-03_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999996423721313,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-03/ses-2/func/sub-03_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.499999761581421,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-03/ses-2/func/sub-03_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499999403953552,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-04/ses-1/func/sub-04_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-04/ses-1/func/sub-04_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-04/ses-1/func/sub-04_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500001788139343,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-04/ses-2/func/sub-04_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-04/ses-2/func/sub-04_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.500000238418579,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-04/ses-2/func/sub-04_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500002980232239,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-05/ses-1/func/sub-05_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999992847442627,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-05/ses-1/func/sub-05_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999992847442627,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-05/ses-1/func/sub-05_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499996423721313,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-05/ses-2/func/sub-05_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999998807907104,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-05/ses-2/func/sub-05_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.500000238418579,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-05/ses-2/func/sub-05_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500001788139343,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-06/ses-1/func/sub-06_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-06/ses-1/func/sub-06_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-06/ses-1/func/sub-06_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998807907104,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-06/ses-2/func/sub-06_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000007152557373,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-06/ses-2/func/sub-06_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000003576278687,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-06/ses-2/func/sub-06_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500001192092896,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-07/ses-1/func/sub-07_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-07/ses-1/func/sub-07_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-07/ses-1/func/sub-07_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.75,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-07/ses-2/func/sub-07_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000007152557373,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-07/ses-2/func/sub-07_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000007152557373,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-07/ses-2/func/sub-07_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500002384185791,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-08/ses-1/func/sub-08_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999996423721313,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-08/ses-1/func/sub-08_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999996423721313,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-08/ses-1/func/sub-08_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998211860657,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-08/ses-2/func/sub-08_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.500000238418579,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-08/ses-2/func/sub-08_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999995231628418,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-08/ses-2/func/sub-08_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499997615814209,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-09/ses-1/func/sub-09_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-09/ses-1/func/sub-09_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-09/ses-1/func/sub-09_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998807907104,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-09/ses-2/func/sub-09_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-09/ses-2/func/sub-09_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999998807907104,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-09/ses-2/func/sub-09_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.75,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-10/ses-1/func/sub-10_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-10/ses-1/func/sub-10_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-10/ses-1/func/sub-10_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998807907104,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-10/ses-2/func/sub-10_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000005960464478,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-10/ses-2/func/sub-10_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000008344650269,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-10/ses-2/func/sub-10_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500004768371582,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-11/ses-1/func/sub-11_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,64,64,35,3.0,3.0,3.000000476837158,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-11/ses-1/func/sub-11_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,64,64,35,3.0,3.0,3.000000476837158,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-11/ses-1/func/sub-11_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500001788139343,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-11/ses-2/func/sub-11_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,64,64,35,3.0,3.0,3.0000014305114746,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-11/ses-2/func/sub-11_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,64,64,35,3.0,3.0,2.9999990463256836,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-11/ses-2/func/sub-11_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499997615814209,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-12/ses-1/func/sub-12_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000005960464478,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-12/ses-1/func/sub-12_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000005960464478,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-12/ses-1/func/sub-12_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500002980232239,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-12/ses-2/func/sub-12_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999991655349731,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-12/ses-2/func/sub-12_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.499999761581421,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-12/ses-2/func/sub-12_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998807907104,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-13/ses-1/func/sub-13_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-13/ses-1/func/sub-13_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-13/ses-1/func/sub-13_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500002980232239,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-13/ses-2/func/sub-13_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999994039535522,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-13/ses-2/func/sub-13_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000001192092896,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-13/ses-2/func/sub-13_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500002980232239,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-14/ses-1/func/sub-14_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-14/ses-1/func/sub-14_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-14/ses-1/func/sub-14_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.75,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-14/ses-2/func/sub-14_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000001192092896,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-14/ses-2/func/sub-14_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.499999761581421,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-14/ses-2/func/sub-14_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998211860657,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-15/ses-1/func/sub-15_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-15/ses-1/func/sub-15_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-15/ses-1/func/sub-15_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500001788139343,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-15/ses-2/func/sub-15_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999990463256836,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-15/ses-2/func/sub-15_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-15/ses-2/func/sub-15_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500001788139343,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-16/ses-1/func/sub-16_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999996423721313,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-16/ses-1/func/sub-16_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999996423721313,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-16/ses-1/func/sub-16_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499998807907104,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-16/ses-2/func/sub-16_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-16/ses-2/func/sub-16_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-16/ses-2/func/sub-16_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.75,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-17/ses-1/func/sub-17_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-17/ses-1/func/sub-17_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-17/ses-1/func/sub-17_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.75,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-17/ses-2/func/sub-17_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999995231628418,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-17/ses-2/func/sub-17_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999988079071045,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-17/ses-2/func/sub-17_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.749999463558197,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-18/ses-1/func/sub-18_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-18/ses-1/func/sub-18_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-18/ses-1/func/sub-18_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.75,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-18/ses-2/func/sub-18_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999991655349731,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-18/ses-2/func/sub-18_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999998807907104,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-18/ses-2/func/sub-18_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499999403953552,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-19/ses-1/func/sub-19_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000007152557373,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-19/ses-1/func/sub-19_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000007152557373,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-19/ses-1/func/sub-19_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500003576278687,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-19/ses-2/func/sub-19_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-19/ses-2/func/sub-19_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999994039535522,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-19/ses-2/func/sub-19_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499997615814209,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-20/ses-1/func/sub-20_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999992847442627,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-20/ses-1/func/sub-20_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999992847442627,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-20/ses-1/func/sub-20_ses-1_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7499997019767761,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-20/ses-2/func/sub-20_ses-2_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.4999998807907104,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-20/ses-2/func/sub-20_ses-2_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000007152557373,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-20/ses-2/func/sub-20_ses-2_task-rest_acq-prefrontal_bold.nii.gz,Rest_w_VigilanceAttention,200,60,40,0.75,0.75,0.7500003576278687,150,4000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-21/ses-1/func/sub-21_ses-1_task-rest_acq-fullbrain_run-1_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000005960464478,300,3000.0,RPI
Rest_w_VigilanceAttention/ds001168-download/sub-21/ses-1/func/sub-21_ses-1_task-rest_acq-fullbrain_run-2_bold.nii.gz,Rest_w_VigilanceAttention,128,128,70,1.5,1.5,1.5000005960464478,300,3000.0,RPI
